Unnamed: 0,create_age(months),expiry_age(months),update_age(days),URL,Label,url_l,url_dot_qty,url_hyphen_qty,url_underline_qty,url_slash_qty,url_question_qty,url_equals_qty,url_at_qty,url_and_qty,url_exclamation_qty,url_tilde_qty,url_comma_qty,url_plus_qty,url_asterisk_qty,url_hashtag_qty,url_percent_qty,domain_length,domain_dot_qty,domain_hyphen_qty,path_length_qty,path_dot_qty,path_hyphen_qty,param_length,domain_in_ip,domain_has_client_server,domain_vowel_qty,tld_length
1171,-1,-1,-1,http://alfagardening.com.au/wp-content/upgrade/e-payment/usaa-files/...,,71,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,20,2,0,44,3,3,0,0,0,8,6
320,109,11,36,http://paynbuy.net/sign_in_survey/loading.php?.rand\x13inboxlight.aspx?n\x17...,,79,7,0,2,4,2,0,0,0,0,0,0,0,0,0,0,11,1,0,27,1,0,0,0,0,3,3
6106,-1,-1,-1,http://ceedecermontagemindustrial.com.br/draft...,,49,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,2,0,9,3,0,0,0,0,12,6
1691,182,10,330,"http://segurancaonlineita.servepics.com/Atualizacao_Cadastral/GRIPNET,...",,73,5,0,1,4,0,0,0,0,0,0,1,0,0,0,0,32,2,0,34,3,0,0,0,0,13,3
2196,-1,-1,-1,http://899187-germany-gast-kenntnis-validierung.sicherheitssystem-sich...,,73,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,66,4,5,0,-1,-1,0,0,0,16,0
4943,-1,-1,-1,http://www.herbacha.com.br/question.php...,,42,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,0,16,4,0,0,0,0,4,6
4611,192,0,362,http://studioprem.com/...,,25,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,4,3,0,0,0,0,5,3
6337,3,9,16,http://renew-all.info/47a2b48ad194df92ed8b50c0d3b2ac7e/47a2b48ad194df9...,,73,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,1,52,3,0,0,0,0,5,4
1465,159,21,968,https://windstar.websitewelcome.com/~takisos/b31d8a5107d315eb59398ccd9...,,73,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,27,2,0,38,3,0,0,0,0,9,3
4097,202,2,243,http://www.tutorace.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,3
4571,10,2,290,http://www.copsonmigration.com/cardactivityconfirmation.chase/...,,65,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,2,0,35,4,0,0,0,0,7,3
662,215,109,348,http://www.thefragranceshop.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,6,3
1377,-1,-1,-1,http://lists.nottingham.ac.uk/mailman/listinfo/maths-education...,,65,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,22,3,0,36,3,1,0,0,0,6,5
6095,-1,-1,1405,http://www.vispac.co.th/uploads/userfiles/images/kalzip/Online.html...,,70,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,3,0,47,4,0,0,0,0,3,5
6831,-1,-1,-1,http://floreon.by/auth.inet.ent_Logon-redirectjsp.true/auth.inet.ent_L...,,73,9,1,2,4,0,0,0,0,0,0,0,0,0,0,0,10,1,0,56,8,1,0,0,0,3,2
2582,50,10,57,http://www.laportedelamer.com/frere/frere/pro/...,,49,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,2,0,20,3,0,0,0,0,7,3
1184,22,2,296,http://www.pawelkondzior.pl/INFO/action.html...,,47,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,2,0,20,4,0,0,0,0,5,2
5030,199,5,205,http://searchenginez.com/...,,28,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,3,0,0,0,0,6,3
2721,220,44,494,http://www.gujaratindia.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,7,3
30,7,5,212,http://www.mamaefotografaexpert.com/~fezna329/seguroautoBB/login.do256...,,73,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,28,2,0,38,4,0,0,0,0,10,3
6735,225,3,149,http://www.daimler.com/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,4,3
165,-1,18,-1,http://agri.gujarat.gov.in/...,,30,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,0,4,3,0,0,0,0,7,6
3151,-1,-1,-1,http://2lovers.ro/wp/wp-includes/SimplePie/Data/79f543da8eac29438c55bf...,,73,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,10,1,0,56,3,1,0,0,0,3,2
4245,-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/b41475736306d708927f5dbc5...,,73,5,0,0,6,0,0,0,0,0,0,0,0,0,0,1,17,2,0,49,3,0,0,0,0,6,2
313,2,10,61,http://www.safetem.com/fcid/login.php?cmd=login_submit&id=c1f2d0fab4ab...,,73,6,0,1,4,1,2,0,1,0,0,0,0,0,0,0,15,2,0,15,1,0,2,0,0,4,3
5969,-1,-1,-1,http://claspeducacional.com.br/custormer/All.DM...,,50,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,2,0,20,4,0,0,0,0,8,6
6779,-1,-1,-1,http://mazex.com.pl/yahoo/account.htm...,,40,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,21,4,0,0,0,0,3,6
4811,8,4,230,http://dietaemagrecersaudavel.com/wp-content/real1/www.usaa-signon.com...,,73,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,26,1,0,40,5,2,0,0,0,12,3
4301,-1,-1,-1,http://www.jardinescolgantesba.com.ar/wp-content/storage/d581463a8b39d...,,73,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,30,3,0,36,3,1,0,0,0,9,6
1879,85,11,1,http://www.autodefentsa.info/programaslapila/chase.summary/9b93d3ee9be...,,73,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,2,0,45,4,0,0,0,0,8,4
5512,206,34,537,http://www.americanantiquarian.org/...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,3,0,0,0,0,11,3
837,200,4,246,http://www.ruet.com/us/jack.asp...,,34,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,15,4,0,0,0,0,3,3
6860,190,110,271,http://www.footballgroundguide.com/...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,3,0,0,0,0,9,3
6761,166,2,677,http://foxestrust.co.uk/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,5
6489,-1,-1,-1,http://comercialadriano.com.br/_Macosx/13/610b9f5ada481c80a284d7056ce4...,,73,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,23,2,0,43,3,0,0,0,0,9,6
182,4,8,134,http://gtavdescargar.com/wp-includes/rest-api/Usaa/...,,54,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,0,30,3,2,0,0,0,5,3
3438,-1,-1,-1,http://www.abcr.de/...,,22,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,3,0,0,0,0,2,2
3855,-1,-1,-1,http://78.235.60.140/wordpress/custom/usaa.com/login.php...,,59,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,3,0,39,5,0,0,1,0,0,0
5875,172,92,592,http://www.theperfumespot.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,6,3
4139,20,4,619,http://www.gosgmart.com/image/catalog/demo/product/-/direction-general...,,73,5,2,0,8,0,0,0,0,0,0,0,0,0,0,0,16,2,0,50,3,2,0,0,0,3,3
5673,3,9,3,http://fasonery.net/office11/...,,32,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,13,3,0,0,0,0,4,3
3963,167,37,333,http://www.driedflowersrus.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,6,3
2596,11,1,345,http://dondirecto.com/wp-content/upgrade/open.php...,,52,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,14,1,0,31,4,1,0,0,0,5,3
2202,-1,-1,-1,http://varsityauto.ca/u/ii...,,29,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,8,3,0,0,0,0,6,2
5447,144,12,368,http://www.process-max.com/opasdio89ghh3gfw/cofirmuk.php?personal-uk&a...,,73,6,2,0,4,1,0,0,1,0,0,0,0,0,0,0,19,2,1,30,1,0,0,0,0,4,3
1411,33,3,285,http://heatingcoolingmonmouth.com/joor/rename/file...,,53,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,1,0,20,3,0,0,0,0,10,3
5286,-1,-1,-1,http://dsladvogados.com.br/includes/re/Wellsfa/wells.htm...,,59,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,2,0,33,4,0,0,0,0,5,6
5759,97,11,325,http://www.todjewels.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
3114,175,5,1731,http://www.bocajava.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,3
413,137,31,820,http://www.zeebangla.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,5,3
1851,-1,-1,-1,http://www.nelsonstamps.org.nz/libraries/leva/Comcast_account_maintena...,,73,6,0,2,5,0,0,0,0,0,0,0,0,0,0,0,23,3,0,43,3,0,0,0,0,4,6
3933,172,44,484,http://theteaspot.com/...,,25,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,4,3,0,0,0,0,5,3
6064,192,11,46,http://professional-edu.blogspot.com/...,,40,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,29,2,1,4,3,0,0,0,0,10,3
5008,24,0,385,http://www.licpolicyforyou.com/es/impots.gouv.fr/2042eb91b426278aa87c6...,,73,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,2,0,43,5,0,0,0,0,7,3
2952,215,109,342,http://www.tpub.com/content/aerographer/...,,43,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,2,0,24,3,0,0,0,0,2,3
2663,7,5,220,http://loggings.maintenance-account.com/C4lu4n5/be63a/...,,57,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,32,2,1,18,3,0,0,0,0,11,3
2048,235,53,283,http://www.naata.org/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,4,3
6966,-1,-1,-1,http://oddcustoms.co.za/jsp/...,,31,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,2,0,8,3,0,0,0,0,5,5
1286,147,9,-1,http://tech-apk.nichost.ru/PayPal/account-confirmation/websc-login.php...,,73,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,19,2,1,47,4,2,0,0,0,5,2
5757,75,9,65,http://ijewelleryshop.com/imp/01b3289f583ddbee094c38310c750b23...,,65,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,1,0,40,3,0,0,0,0,6,3
859,-1,-1,-1,http://jamit.com.au/worksheets/...,,34,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,15,3,0,0,0,0,5,6
3129,214,2,550,http://www.angelfire.com/linux/borisl/MegaBlaster.html...,,57,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,2,0,33,4,0,0,0,0,5,3
4969,248,40,669,http://www.dimple.com/...,,25,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,4,3,0,0,0,0,3,3
6277,46,2,-1,http://sw.telefunk.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20...,,73,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,2,0,52,3,0,0,0,0,4,2
4410,-1,-1,-1,http://eliteloungegroup.com.au/samples/pvalidate.html...,,56,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,2,0,26,4,0,0,0,0,11,6
6946,-1,-1,-1,http://royalblindsandcarpets.com.au/KeanEDU/mgs/es/...,,54,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,2,0,19,3,0,0,0,0,9,6
1108,35,1,60,http://www.karejones.com/Doc/...,,32,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,2,0,8,3,0,0,0,0,5,3
4357,52,8,143,http://niamomniamodbustnuoccawenaetaerc.twomini.com/verify/verify/inde...,,73,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,44,2,0,22,3,0,0,0,0,19,3
6504,-1,-1,-1,http://autoupdate.information.cgi-bin.webscr.cmd.login-submit.dispatch...,,73,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,66,9,2,0,-1,-1,0,0,0,20,0
6158,199,41,914,http://twitter.com/rioferdy5...,,31,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,13,3,0,0,0,0,3,3
5856,131,13,767,http://www.crystal-sets.com/...,,31,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,1,4,3,0,0,0,0,3,3
4856,-1,-1,-1,http://www.gm.com/...,,21,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,3,0,0,0,0,1,3
1817,13,-1,35,http://www.onmt.net/source/...,,30,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,11,3,0,0,0,0,2,3
1571,-1,-1,-1,http://diseno-web.com.uy/texte/.access/ChJPM/AccountSecurity/UserID/Ve...,,73,6,1,0,8,0,0,0,0,0,0,0,0,0,0,0,17,2,1,49,4,0,0,0,0,6,6
543,244,32,476,http://cowboycoffee.com/...,,27,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,4,3,0,0,0,0,6,3
1396,-1,-1,-1,http://www.ticketsonline.cz/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,5,2
2590,-1,-1,-1,http://www.dieteren.be/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,5,2
532,202,2,12,http://www.scientificweb.com/sciencee.html...,,45,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,17,4,0,0,0,0,6,3
2044,262,1,269,http://snowboundsoap.tripod.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,8,3
1437,206,10,124,http://duncancoffee.com/...,,27,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,4,3,0,0,0,0,6,3
5879,-1,-1,-1,http://interfacemedicare.ma/modules/01/index.php?rand=13InboxLightaspx...,,73,5,0,0,5,1,1,0,0,0,0,0,0,0,0,0,20,1,0,21,1,0,1,0,0,9,2
5733,-1,-1,-1,http://front.math.ucdavis.edu/math.AP...,,40,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,3,0,11,4,0,0,0,0,7,3
4639,-1,-1,-1,http://lacrecheenchantee.lu/rename/admin/a0aa8be086479334f4bf806477398...,,73,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,1,0,46,3,0,0,0,0,8,2
3439,-1,-1,-1,http://www.sebastianalonso.com.ar/wp/Dropbox/...,,48,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,3,0,15,3,0,0,0,0,9,6
3273,-1,-1,-1,http://kor.nkhumanrights.or.kr/action/img/wellsfargo/b3bd4c83eab8d8be7...,,73,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,3,0,43,3,0,0,0,0,5,5
4219,-1,-1,-1,http://opeeen-broo.at.ua/configuration-system.html...,,53,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,1,29,4,1,0,0,0,9,2
3262,-1,-1,-1,http://94.32.66.50/usaa.com/...,,31,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,3,0,13,4,0,0,1,0,0,0
4100,65,7,144,http://followinglink.atspace.cc/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,7,2
6465,20,4,619,http://gosgmart.com/download/includes/directiondereboursement/redirect...,,73,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,1,0,54,3,0,0,0,0,3,3
5911,14,-2,24,http://villastardusk.com/wp-admin/ru/www.paypaI.co.uk/webapps-mpp-home...,,73,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,0,49,6,3,0,0,0,5,3
3246,52,20,156,http://www.remuseum.org.uk/rem_his_bio.htm#null...,,50,7,0,2,3,0,0,0,0,0,0,0,0,0,1,0,19,3,0,16,1,0,0,0,0,6,6
694,148,8,119,http://www.kotipelto.net/livre/ges/image.htm...,,47,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,2,0,23,4,0,0,0,0,5,3
3846,143,13,440,http://nytheaterscene.com/...,,29,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,1,0,4,3,0,0,0,0,6,3
6944,-1,2,-1,http://www.jude.mx/nazn/2...,,28,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,2,0,10,3,0,0,0,0,2,2
2370,74,10,70,http://www.md5hasher.net/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,3,3
4457,165,51,51,http://www.hoscoindia.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,6,3
2665,66,33,122,http://hempelgalleries.com/css/lib/93e0d116d72be03d7a09f0607c7932ee/pa...,,73,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,1,0,47,3,0,0,0,0,7,3
2643,2,10,54,http://www.espace-assur.com/assure/cc48ba8d1d378656473704ba880c8f38/in...,,73,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,20,2,1,46,3,0,0,0,0,6,3
6600,151,53,261,http://www.concept-east.com/...,,31,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,1,4,3,0,0,0,0,5,3
921,-1,-1,-1,http://wkgroup.com.ua/logs/cool/Login.html...,,45,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,2,0,24,4,0,0,0,0,5,6
1406,-1,-1,-1,http://www.higginsinsulation.com.au/downloader/Maged/Model/Config/fr/f...,,73,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,28,3,0,38,3,0,0,0,0,10,6
5141,169,11,37,http://calimboersrs.16mb.com/Login.htm...,,41,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,13,4,0,0,0,0,5,3
2738,25,15,286,http://innergylifestyle.com/insiderp...,,39,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,1,0,12,3,0,0,0,0,6,3
2197,15,33,93,http://conventionalservices.com/wp-content/themes/twentyfourteen/langu...,,73,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,24,1,0,42,3,1,0,0,0,9,3
4203,2,10,64,http://sagfaiabella.com/net/FalabellaPeru/LoginPage.php...,,58,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,1,0,35,4,0,0,0,0,7,3
1466,131,1,59,http://adarveau.com/account/ca-en-world/...,,43,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,24,3,2,0,0,0,6,3
6965,150,18,1283,http://www.roboticsindia.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,7,3
4964,223,17,1188,http://www.jeremiahspick.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,6,3
4616,-1,-1,-1,http://amr.obook.org/index.php...,,33,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,13,4,0,0,0,0,5,3
2915,4,8,111,http://faemavietnam.com/wp-demo/webshot...,,42,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,16,1,0,19,3,1,0,0,0,7,3
3764,241,35,775,http://sovrana.com/...,,22,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,4,3,0,0,0,0,4,3
190,-1,-1,-1,http://stampamoveis.com.br/js/lib/dropbx/...,,44,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,2,0,18,3,0,0,0,0,6,6
5946,-1,-1,-1,http://sonarcpap.com.br/bab/aos/aos...,,38,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,2,0,15,3,0,0,0,0,4,6
88,-1,8,142,http://10215648.2fh.co/Log.php...,,33,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,11,4,0,0,0,0,1,2
1255,-1,-1,-1,http://qualyprintbh.com.br/feeds/formulario...,,46,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,2,0,20,3,0,0,0,0,4,6
3161,28,8,501,http://nghethuatrem.com/components/Zone1/login.php?.portal...,,61,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,16,1,0,27,1,0,0,0,0,5,3
713,18,6,186,http://heritageinyounghands.com/bethpagefcu/dd...,,49,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,1,0,18,3,0,0,0,0,9,3
119,-1,-1,-1,http://www.harry-b.de/dokuwiki/doku.php?id=harry:cpm...,,55,6,1,0,4,1,1,0,0,0,0,0,0,0,0,0,14,2,1,18,1,0,1,0,0,2,2
883,25,-1,35,http://www.constructoraluvial.com/images/home/71969edc514054cc7b10cf17...,,73,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,2,0,40,3,0,0,0,0,8,3
2350,52,8,118,http://aridfoods.com/V4/MGen/F7532f6c45fc3ae3e5062a16c28ce7b52/?dispat...,,73,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,13,1,0,43,0,0,0,0,0,5,3
3599,-1,-1,-1,http://www.beverley.com.hk/...,,30,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,0,4,3,0,0,0,0,4,6
6673,121,11,40,http://www.indiatwenty20.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,5,3
5575,202,2,2617,http://www.starfishoils.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,5,3
1653,-1,-1,-1,http://interfacemedicare.ma/modules/01/others/?rand=13InboxLightaspxn....,,73,5,0,0,6,1,1,0,0,0,0,0,0,0,0,0,20,1,0,19,0,0,1,0,0,9,2
3618,218,113,221,http://www.skysports.com/manchester-city...,,43,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,19,3,1,0,0,0,2,3
1911,2,10,35,http://www.hunacrarcsofy.co.uk/deuces/Instructions.html...,,58,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,3,0,28,4,0,0,0,0,6,5
2118,151,5,221,http://www.algosort.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
5686,43,5,176,http://styleagogotruck.com/pp/041994226cbce9b021bb85345bdea555/index/w...,,73,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,1,0,47,3,0,0,0,0,6,3
6499,-1,-1,-1,http://drop-box.metodistaebenezer.com.br/d29e5d7c5800e57dd2a24226181ed...,,73,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,33,3,1,33,3,0,0,0,0,11,6
6558,-1,-1,-1,http://stachadwokat.pl/Appgoogle/...,,36,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,1,0,14,3,0,0,0,0,4,2
3853,133,83,488,http://www.blumebox.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
6367,-1,7,-1,http://disneyxd.disney.in/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,5,2
6371,143,13,348,http://www.choclatique.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,6,3
819,111,9,91,http://gowebtools.com/bobs...,,29,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,8,3,0,0,0,0,5,3
5731,2,10,65,http://www-paypal.com.websapphome.com-webshomewebsrc.com/webapps/bd975...,,73,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,49,4,2,17,3,0,0,0,0,13,3
5689,-1,-1,-1,https://news.google.com/?topic=b...,,35,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,1,0,0,5,3
5247,104,4,-1,http://systemair-sales.ru/CIBCOnline%20olbtxn%20Authentication%20SignO...,,73,4,1,0,3,0,0,0,0,0,0,0,0,0,0,3,18,1,1,48,3,0,0,0,0,6,2
6956,192,12,18,http://www.prwra.com/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,2,3
3848,31,5,226,http://joynovelties.com/alibabas/alibabasure...,,47,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,1,0,24,3,0,0,0,0,6,3
3505,103,5,1759,http://ezymedia.com/hotmail/live.com/index.html...,,50,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,31,5,0,0,0,0,5,3
2376,187,5,205,http://www.coloradotheatreguild.org/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,10,3
4069,-1,-1,-1,http://www.bio.davidson.edu/courses/genomics/mirror/Urchin/u0maps.htm...,,72,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,3,0,45,4,0,0,0,0,7,3
2875,199,5,6059,http://www.dinamani.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,3
6799,7,5,55,http://web.kiaanevents.com/pagedoc/d6a1abf900c4c4aa8137cd86fd58b81b...,,70,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,2,0,44,3,0,0,0,0,7,3
5477,-1,-1,-1,http://www.zahabconfectionery.com.au/Access/...,,47,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,3,0,11,3,0,0,0,0,10,6
3139,219,9,89,http://rmww.freeservers.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,1,5,3
6889,166,98,395,http://gator4197.hostgator.com/~anz/annaz/4266054c3e013218e7130de744dd...,,73,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,23,2,0,43,3,0,0,0,0,6,3
6980,4,8,54,http://larvaorgany.com/work/db2...,,34,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,1,0,12,3,0,0,0,0,5,3
1441,-1,-1,-1,http://www.library.mcgill.ca/rarebook/bibcanho.htm...,,53,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,3,0,25,4,0,0,0,0,4,2
3471,-1,-1,-1,http://108.179.202.65/~popularbpd/Popularenlinea/Inicioo/loginp.html...,,71,7,0,0,6,0,0,0,0,0,1,0,0,0,0,0,14,3,0,50,4,0,0,1,0,0,0
2137,-1,-1,-1,http://joonubmusic.ir/file-secured/secured-file/index.php...,,60,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,14,1,0,39,4,2,0,0,0,6,2
5385,68,16,254,http://www.justthebesttraffic.com/viralads...,,45,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,2,0,12,3,0,0,0,0,6,3
